score,user,message,date
1,Nazzy Nobita,"setiap daftar trs suka log out sendiri, setiap mau masuk akun lg suka ga bisa, Tolong untuk di benerin sistem nya",2025-06-01 04:21:27
1,Avis Guswandi,"Sayang sekali program yang bagus namun rata rata jarak untuk menempuh program tersebut sangat jauh dan belum tentu lulus, saran saya biarkan pelaksanaan rekrutmennya tes online semua baru jika lulus ke bpvp, banyak orang keberatan harus tes jauh jauh dan belum tentu lulus jadi laksanakan online semua aja",2025-01-13 22:15:17
1,Naufal Ahmad,"aplikasi nya lemot susah buat login padahal sinyal bagus, hp kapasitas masih kosong, emang aplikasinya lemot lambat",2025-05-14 06:01:31
1,Septi Anjani,"mau daftar aja susahnya minta ampun, udah masukin email dengan benar tetep aja ga dikirim kirim kodenya, udah nungguin berhari hari tetep ga masuk. sangat menyebalkan. bad bnget apkl ini",2025-05-06 06:39:13
1,Ardika Hibatulwafi,"aplikasinya ga jelas, setiap masuk apknya loading terus padahal jaringan bagus di pke scroll tt sama ig lancar giliran masuk apk siap kerja loading trs",2025-05-20 18:16:53
1,Yummy yummy,"ya allah, aku mau login aja susah banget, kode otp ga masuk, pas ngulang malah ngelag, tolong udah banya sekali yang memberikan rating yang buruk tetapi kenapa tidak ada pembaharuan, tolong keluh kesah kami di jadikan bahan evaluasi untuk aplikasi, bukan cuman sebagai pemenuh komentar.",2025-05-17 05:57:33
1,Zella Monica,"mohon di perbarui lagi ya, karena apk nya lemot banget nunggu loading aja lama, nyoba di apk lemot nyoba di google lemot ya ampun",2025-05-17 12:03:37
1,Izaz Atha,lagi lagi klo aplikasi dari negara seperti ini mlu ada aja bug nya hadeh dari mulai gamau masuk lah layar hitam aneh banget emang yg bikin orang orang tua semua ya?,2025-05-22 04:46:41
1,it's me EgDyona,"Saya mau claim jkp susah banget untuk upload dokument pdf, padahal besar file nya dibawah 80kB. Tapi upload 1 dokument aja 12 jam msh proses upload. Ga kelar juga. 😒. Eh aneh juga. kecepatan internet langsung turun drastis pas masuk akun siap kerja.",2023-03-15 18:37:55
1,Syahril Ramadhana,"Saya tidak bisa mendaftar di aplikasi ini,sudah saya masukkan data yg diminta semuanya,tetap gak sesuai katanya.padahal ini pertama x saya mendaftar,tapi KTP saya sudah dipakai katanya.hadeh... GG bet,gak niat bikin aplikasi gak udah dibuat Napa ini mau daftar offline pun gak bisa gara² aplikasi sampah, bin Atang ini.",2024-12-10 02:51:35
1,Hery Kuswanto,"Klo bisa online knp harus dtg ke kantor? Lama jg pelayanannya, dulu msh manual dan ternyata msh aktif kok bisa pdhl udh 7th lalu bikinnya dan skrg mau bikin lg. Ribet jd harus minta password buat ganti, lwt WA lama, minta di aplikasi jg ngga lgsg bisa, lama buanget",2024-08-19 04:41:42
1,Ahmad Salman,"Aplikasi norak, lembaga sebesar kementrian tapi aplikasinya lemot banget, kalian ini didanai dari APBN tapi untuk membuat aplikasi saja hasilnya seperti sampah. Sudah banyak keluhan terhadap aplikasi ini tapi tidak pernah ada tanggapan maupun perbaikan.",2022-11-16 12:09:05
1,FamZ,"Tidak berguna, Webnya juga sama. Perbaikilah secara lanjut padahal programnya bagus, cuma pengelolaannya buruk. Mau ikut pelatihan diminta lengkapi data, tapi tidak bisa ketik manual cuma pilih. Akhirnya desa tempat tinggal saya nggak tercantum. Untuk pelengkapan data akhirnya invalid Oh iya masalah ini sudah lama sebetulnya. Apa emang tidak kelola dana hanya dibiarkan begitu saja?",2024-08-06 05:04:36
1,Ahmad Didux,"Kode OTP keterangan terkirim tapi tidak pernah terkirim, sudah menunggu lama dan berulang mintak kirim ulang otp, tapi tidak pernah terkirim baik lewat SMS ataupun email, walaupun ada keterangan otp berhasil dikirim. Mohon di perbaiki",2025-01-01 13:05:42
1,Meggi Batavya,13/6/24 gw daftar di aplikasi pelatihan tgl 19 juni dan daftar ulang tanggal 15 juni. Pas datang tgl 13 rupanya pelatihan sudah berjalan beberapa hari yang lalu. Aplikasi ini terintegrasi ga sama BLK daerah kok bisa beda gitu? Aplikasi mahal cuma buat dikorupsi..,2024-06-13 03:41:59
1,Raphael Prasmara,"Masak isi pasword suda ikuti panduan suruh balik 7 jam , sudah 7 jam ngisi verifikasih gak bisa , mala nunggu 7 jam lagi Ini IT pencipta sistemnya maunya gimana si niat nggak untuk di gunakan apk nya bukan nya mempermudah, era digitalisasi harus nya cepat sat set malah ruwet , bintang 1 aja .",2024-08-04 16:04:45
1,Nur Romadhon,"Ini gmna ya mau masuk tapi lupa sandi giliran di ubah dgn akun gmail g bsa verifikasi no sbb no lama udh g ada, tolong dong klo mau ubah sandi verifikasi nya lewat gmail jangan pake no telepon aja. Klo kartunya g ada jadi ribet & g bsa masuk.",2024-05-13 07:20:35
1,Siti Masyitoh,"Saya log in pake nomor hp ternyata yg tertera bukan NIK dan email saya, mau coba ikut pelatihan tapi pas di klik malah kembali ke halaman awal lg, tolong diperbaiki lagi, kebiasaan apk pemerintah jelek penanganannya.",2024-08-03 04:11:31
1,Vicka Dwi,"aku awalnya gk mempermasalahkan aplikasi nya yg sering balik ke beranda awal karna walaupun balik tapi tetep bisa cari lokernya, pas udh dapet lokernya eh malah penipuan aneh banget padahal ini dari negara langsung tapi bisa bisanya lolos penipu",2024-11-04 12:29:46
1,Daris Riswandi,"Aplikasi ribet, plis klo buat apk nih harus dibenerin banyak errornya klo perlu buat lagi gk guna klo data gk teridentifikasi atau masuk pun masih hrs isi data lagi susah amt mau kerja via apk ini",2024-11-28 03:55:24
1,Cecep Firman Saefuloh,"(Hari ke1) Pngajuan klaim JKP bln pertma via apk sllu ggl krna sllu ggal selfie, dicoba lbih dri blsan kli pun hsilny ttap sma. (Hari ke2) Sy ptuskan untk membtalkn pngajuan prtma tsb & mmbuat pngajuan bru. hasilnya pun sma, sllu ggal selfie. (Hari ke Tiga) Tiba-tiba ada sms dari m-banking ada pencairan klaim bulan pertama padahal posisi pengajuan klaim jkp masih belum disetujui. Efeknya sy tdk bisa mngjukan klaim bln ke2 dst, krena tmpilan di apk tdk ada prubahan seolah tdk prnah mengajukn😔",2024-09-25 15:14:32
1,Samuel Widhiarto,"Aplikasi gak jelas, server down error. Padahal aplikasi ini penting banget buat Pencaker. Emang aplikasi negeri kek busuk, gak aplikasi gak websitenya busuk semua. Kalau ada bintang ½ kukasih aja bintang ½.",2024-05-26 08:17:49
1,Landina Peng,"Buruk banget , app sama web sama buruk nya .. masa akun yang no hp nya ngga aktif lagi ,,ngga ada solusinya buat bisa masuk akun padahal email nya sama ,, gajelas ...mending ngga usaha ada yang beginian kalo kita yang pengen kerja atau butuh skill yang mau maju malah ngga bisa maju ..",2024-05-18 12:20:08
1,Agung Permana M,"Agak lucu yg develop aplikasi siap kerja, sebagai programmer senior di perusahaan multinasional di Australia, saya agak malu melihat aplikasi bikinan pemerintah, user flow dan task flow nya begitu dungu... Ini basic banget ,anak saya yang berusia 5 tahun bisa ngoding jauh lebih baik, mas mbak, ngapain orang install aplikasi kalo ujung2nya disuruh buka web?",2024-09-18 08:41:20
1,Maida Zainy Ummy,Saya mau ngisi bagian keahlian slalu ngga bisa ? Aneh loh padahal saya sudah mencoba beberapa kali tetap gagal wkwk maaf apk sesuai rating karna sangat kurang maksimal dan tidak rekomen sekali,2025-01-08 14:47:36
1,Edi Tea,"Aplikasi error klaim JKP bulan ke 3 swapoto tidak tersimpan sudah mencoba beberapa kali, gmn sih.. Tolonglah cepat di perbaiki. Jangan ada permainan politik uang.. Masyarakat susah malah di susahin",2024-07-15 00:52:10
1,Satia Parker,"App gajelas, lupa password pas mau bikin password baru selalu via no.hp, gabisa via email, coba (MIKIR) orang yg no.hpnya ilang gimana? Apa dia gabisa dapet kesempatan buat ngelamar kerja di PT"" yg bekerja sama dengan disnaker Kaya gw??? Perihal gara"" no.hp ilang jadi dipersulit kan kaya yg buat app gada otak gitu, padahal ada yg namanya email, kenapa gabisa verifikasi via email?????? (MIKIRLAH)",2024-01-17 02:22:23
1,Muhammad Firly,"Tidak lengkap seperti asal kota yang saya sebutkan tidak ada, juga mengapa setiap melakukan aksi di aplikasi selalu dimasukkan ke website? Gunanya aplikasi buat apa? Juga sering kembali sendiri.. Aplikasi buatan negri begini amat",2024-06-11 03:41:38
1,Ardian Wiguna,Tahap 1 sampai 5 lancar tahap 6 bermasalah di nama dan nomer rekening bank Sudah ganti nomor rekening yang lain dengan sesui nama tetap tidak bisa Sudah laporan 2 x ke kantor cabang tidak ada titik terang . Email pengaduan tidak ada tangapan Masalah di aplikasi nya atau di pengawai nya ?,2024-08-19 05:39:34
1,Aditia Ramdhani_PTEA,"Banyak lowongan kerja fiktif dan penipuan di aplikasi ini. Sekelas aplikasi kementerian loh banyak penipuan. Saya korban penipuan yang modusnya Shopee, modusnya naikin rating marketplace. yg kepake cuma di skillhub. sisanya gakguna",2025-01-28 03:46:20
1,Ferry Firdaus,"Katanya udah di update ini saya gimana udah ngisi semua biodata dari 1-8 tapi yang ke 9 gak bisa di simpen pdahal udah di isi itu udah selesai harusnya tapi yang ke 9 itu ngaco di klik brapa kali pun gak ke save, yaa ttp aja gak terverifikasi",2025-01-08 11:38:01
1,Krisna Pratama,"Aplikasi terburuk , setiap bulan bapak gua bayar pajak untuk pemerintah, tau tau pemerintah buat kementrian ketenagakerjaan dan tau endingnya kementrian buat proker aplikasi ""siap kerja"" yang sama sekali ga bisa di pakek sama sekali🥲. Yang cuma bisa ngandelin desain beranda tanpa bisa akses Kelas kelasnya. ""TOLONG DONG KALAU JALANIN PROKER SERIUS DIKIT, KASIAN BAPAK GW dan ORANG YANG BAYAR PAJAK KALAU PEMERINTAH NYA BUAT DAN JALANIN PROKERNYA CUMA MAIN MAIN"".",2024-11-20 17:56:08
1,Dull 07,Jujur sangat membantu untuk para penganggiran dan pekerja lepas.tapi jujur untuk pelatihan kenapa jauh2 dari domisili.untuk pelatihan gratis dijakarta apakah belum ada?saya cek satu2 nggk ada paling banyak diluar daerah.apakah ada solusi lain untuk mendapatkan pelatihan yang merata.agar rakyat indonesia memiliki bekal skil untun bekerja,2024-05-18 01:32:35
1,your kiddle,"Parah di website, di apk sama saja tiap ingin daftar pelatihan selalu kembali ke dashboard. Padahal sinyal bagus dan penyimpanan ponsel masih banyak",2024-04-20 01:38:38
1,Teds Land,"Apk nya banyak kekurangannya, saya mau ngeklaim JKP pas ngisi identitasnya pas pilih simpan malah loading gak kelar kelar, di close apk nya di buka lagi, eh sama aja kyk gitu. Tolong dong di perbaiki !",2023-05-12 07:58:43
1,Teguh Dwi P,"25102024 Ternyata review nya beneran jelek kaya yang lain, app lemot, akses pake aplikasi malah direct ke website, list lowongan engga update, list pelatihan ga jelas, Aplikasi pemerintah padahal. PAYAH",2024-10-24 20:19:40
1,Galih rotten,"Dari komen2 yang saya baca, banyak sekali yang mempermasalahkan masalah klaim bulan ke 6, banyak yang gagal klaim, saya juga termasuk, pada kalim bulan ke 6 awalnya tidak bisa login, terus sudah bisa klaim tapi eror dan klaim gagal sampai sekarang, saran ke pemerintah sih di tulis bantuan 5x gitu aja sih",2025-01-08 08:42:23
1,Puput Imaniar,"disruh dftar pke apk. apk nya aja ga siap untuk dipake, password salah terus padahal udah bener. ganti pasword lama baru ada verifikasinya, udah keburu ga bsa dipake. tolong benerin dlu apk nya dimaksimalkan sebelum di wajibkan digunakan ke masyarakat",2023-06-07 02:24:37
1,Edi Hariyanto,"Aplikasi nya gak pernah mengirimkan kode otp. Mau login masuk, selalu gagal. Padahal email dan password udah bener. Kenapa sih aplikasi dari pemerintah gak pernah beres. Niat mengelola gak sih.",2024-11-25 13:16:41
1,Angky Mahessa Sagaf,"kalau ada bintang dibawah satu pasti saya kasih bintang dibawah lagi, daftar dengan NIK sudah benar tapi ketika verifikasi ibu kandung selalu gagal. Padahal dari saya lahir sampai sekarang saya gk pernah ganti ibu kandung. Heran bagaimana tim IT mengecek sistem ini, sudah banyak yg komplen tapi satupun gk ada yg direspon. Saya khawatir gimana pertanggungjawaban kelak nanti di akhirat SANGAT KECEWA DAN MENYESAL SUDAH DOWNLOAD",2023-02-12 16:11:07
1,Majesty Sailo,Kasih opsi untuk mendapatkan pekerjaan di daerah tempat kita tinggal Kita udah lamar tapi status nya tidak nambah Beda dengan sebelum update yang dulu Makin kesini makin bingung make aplikasi dan bingung mau nyari kerja di daerah kita sendri,2024-05-14 08:40:39
1,eka muliana,"aplikasinya keluar masuk browser, mana lembaga pelatihan yang tidak lengkap selalu kembali ke menu utama saat mencari lembaga pelatihan",2024-08-09 06:00:58
1,Mochammad abdul Malik,Aplikasi milik negara kok kayak gitu gak niat banget bikin aplikasi. Masak daftar saja tidak bisa karena NIK tidak terdaftar 🤦‍♂️🤦‍♂️🤦‍♂️ baut apa susah susah bikin KK dan E-KTP klo tidak terdaftar,2022-11-28 10:04:16
1,nina,"apk rusak, gabisa masuk dari seminggu yang lalu. selalu keluar sendiri setiap mau masuk apk, tolong setidaknya di chrome tidak rusak juga",2024-03-26 16:11:24
1,Irwan Purwanto,Layanan Publik Hadeh. Sistemnya apk Hadeh. Masukin keyword posisi pengalaman kerja Customer Service aja gak ada. 😂 Semoga ada update aplikasi kedepannya.,2024-11-18 06:40:26
1,Ridwan,"Pertama kali saya komentari aplikasi di playstore ,seburik apapaun aplikasinya selemot apapun apliksainya sy no coment lgsg unisntal tapi untuk aplikasi ini luarbiasa! SIAP KERJA hallo kenapa saya mau mengajukan kalim JKP 1 saya sampai saat ini tidak bisa ini sudah masuk ke bulan terkahir batas pengajuan,saya sudah coba complaint ke pihak bpjs-no solusi,DM FB kemnaker no solusi,email kemnaker,email hallo jkp,dm IG kemnaker,hallojjp,semua no solusi.Allahuakbar..hak k3 anak sy terdzolimi,KARMA LU!",2023-12-08 10:40:57
1,Bayu P.,"Pengajuan JKP ke-6 ditunda padahal misi sudah selesai. Setelah diajukan klaim muncul keterangan selalu gagal, catatannya bahwa sudah ada pengajuan di bulan yang sama. Tapi keterangan di aplikasi dan email menyatakan bahwa klaim akan segera kadaluwarsa? Informasi mana yang harus saya pegang? Hotline dihubungi operator selalu sibuk. Pengaduan via email respon sangat lambat dan tidak memberi solusi. Semoga Alloh sadarkan kalian semua. Ingat, menunda hak orang adalah termasuk dosa.",2024-01-25 01:04:38
1,Fyy Official,"Jaringan full cepet kencang tapi loading lama aplikasi banyak drama. kalo bisa rate bintang 0 gw mau nya bintang 0 aja, ga cocok rate bintang 1 juga ini mah. Mau bikin surat kerja aja di persulit, KOCAK.",2024-05-26 10:20:11
1,Muh Hakan,"Udh step terakhir buat verifikasi nama ibu, tp malah gk bisa. Katanya NIK nya udh kepake, perasaan saya belum pernah daftar di aplikasi ini. Ngebug apa gmn sih?",2024-07-16 02:29:43
1,Re No,"Sangat tidak membantu dalam proses verifikasi wajah,selalu eror tiap bulan dan respon admin nya lama sekali,selalu harus mengulang verifikasi wajah berhari"" walau sudah dengan syarat yang berlaku",2024-10-25 01:58:39
1,Brown Nis,"Maksudnya bagaimana, saya tidak bisa mengsakses akun saya tapi disuruh login akun buat ke pusat bantuan?? Login dari email yg dikirim kode verifikasi kok ke nomor telepon, mana nomor hapeku udh ga aktif 2 tahun lalu",2024-05-06 23:14:24
1,Angga Sutrisno,mau pencarian yg ke 3 tiba tiba setatus berubah menjadi bekerja padahal belum.. 2 kali lapor ke kantor bpjs ketenagakerjaan gak ada hasil lapor lewat email belum ada tanggapan sampe 1 bulan,2023-12-14 04:25:43
1,Bagus Bahrul Ulum,"Sekelas pemerintah aplikasinya begini, kocak. Masa ada perubahan jadwal daftar ulang gada konfirmasinya. Akhirnya saya ga ikut pelatihan, gara2 aplikasi gajelas ini.",2024-01-22 02:36:00
1,Yogi Saputra,"Aplikasi gajelas Ga bermanfaat Disuruh Isi kode OTP malah Ga nonggol Yang Ada Malah Kena Pelanggaran Limit 1678detik Anj , kaga jelas bgsst !! Bukannya mempermudah malah mempersulit Bikin Yg jelas napa Aplikasi , Bikin EMOSI aja!!!!",2023-08-04 08:10:31
1,adaf,"Aplikasi cacat,unfaedah. Aktivasi akun sudah puluhan kali minta kode OTP tp ga masuk2,udah ganti2 nomor hp tetap ga bisa,parah. Mending uninstal aja. Yang belum download mending ga usah di download,buang2 waktu,buang2 kuota.",2023-07-14 12:53:30
1,Adinda Leani,"Ini gimana yah,,udah saya dowload masih gk mau terebuka diminta update udah saya update jgk masih lelet bahkan tidak mau terbuka. Pdhal saya lagi dalam proses ikut pelatihan ofline Dan mau ubah nmor yang tertera disana krn udah rusak card hp saya jd binggguung",2023-09-11 12:32:48
1,alex chandra,"Ini aplikasi gak ada manfaatnya,bukan mempermudah malah seperti di persulit proses claim jkp Syarat2 sudah lengkap semua tapi terlalu banyak alasan penolakan. Gak ada gunanya ini sistem bukan mempermudah tapi mempersulit saja !!!!",2023-07-07 06:13:54
1,Mr. T1KO,"Aplikasi jelek, nyusahin. Isi data gak bisa. Bolak balik blank (layar putih). Disuruh download tapi sama sekali gak fungsi. Kalo emang gak siap gak usah bikin. Aplikasi layanan kok malah nyusahin.",2023-10-18 11:45:45
1,Winto Ruhiman,"Mau ditunggu sampai kapanpun gak ada kode OTP, alhasil layanan diapk nya tidak bisa dimanfaatin. Karena terkendala sama pembuatan akun, yg tak kunjung selesai, karena gak menerima kode OTP.",2023-08-05 04:27:05
1,Nadya Siska Dewi,"Parah, masa udah download apk malah di alihkan ke web apalagi sertihub sama skillhub sama sekali gak bisa di buka. Padahal sinyal oke",2023-06-17 11:27:04
1,Rofi Al Husna,"Nomor telepon sudah diganti tapi di bukti pendaftaran pelatihan nomor telepon masih yg dulu, nomor yg dulu sudah tidak aktif, banyak bugs juga, mohon diperbaiki systemnya🙏🏻 semangaaatt😁",2023-01-06 12:42:06
